@relation emm-weka.filters.unsupervised.attribute.Remove-R8-32

@attribute C numeric
@attribute coef0 numeric
@attribute gamma numeric
@attribute kernel {poly,sigmoid,rbf}
@attribute tol numeric
@attribute y numeric
@attribute task_id numeric

@data
0.131874,-0.210382,0.612562,rbf,0.002819,0.892345,34536
3.676801,-0.339316,0.700242,rbf,0.001594,0.89143,34536
65.596488,0.481608,0.000099,rbf,0.000017,0.969198,34536
18417.194506,-0.120119,0.271166,rbf,0.000259,0.891735,34536
0.56565,-0.859846,0.326367,rbf,0.000054,0.893565,34536
2146.547784,-0.086679,0.000089,poly,0.042079,0.964318,34536
2120.113804,0.039411,1.481208,sigmoid,0.000014,0.860018,34536
624.242466,-0.384184,0.003611,rbf,0.011865,0.928027,34536
48.059236,0.215735,0.008895,rbf,0.006255,0.905459,34536
491.459675,0.27966,0.000101,poly,0.004522,0.968893,34536
24.352764,-0.896304,4.49735,rbf,0.090723,0.89143,34536
0.088314,-0.375048,0.024883,rbf,0.028315,0.89631,34536
70.932044,-0.352754,0.000035,poly,0.000023,0.972553,34536
4.943882,0.306488,6.411236,poly,0.083543,0.927417,34536
8.598987,-0.674834,0.006483,poly,0.000098,0.952425,34536
30551.818343,-0.39527,0.027797,rbf,0.001289,0.888381,34536
83.607846,0.734336,0.104771,poly,0.000045,0.957609,34536
3279.425241,0.000365,0.000167,poly,0.082332,0.964928,34536
133.518333,0.225515,0.121971,rbf,0.000995,0.89143,34536
25426.383891,0.031342,5.768306,rbf,0.021469,0.89143,34536
585.245483,0.414151,0.003752,rbf,0.014154,0.924672,34536
2.372568,-0.116198,0.022631,poly,0.000022,0.966148,34536
0.136636,0.634337,0.003113,sigmoid,0.000013,0.962794,34536
3562.793705,-0.497735,0.015212,sigmoid,0.002016,0.929247,34536
1.58012,-0.377858,0.061244,rbf,0.0446,0.892955,34536
9775.82638,0.697303,0.000086,rbf,0.086031,0.962184,34536
0.993333,-0.230293,7.463421,rbf,0.006239,0.891735,34536
56.359897,-0.991221,0.096018,rbf,0.00238,0.89204,34536
20218.575052,-0.696695,0.006712,sigmoid,0.013424,0.939921,34536
11202.520172,0.75923,0.266328,sigmoid,0.000461,0.860018,34536
166.520367,-0.331824,0.028512,sigmoid,0.000032,0.918573,34536
0.048774,-0.745271,0.340817,sigmoid,0.006851,0.860018,34536
5472.549578,-0.937129,4.65031,poly,0.000231,0.922232,34536
346.698934,0.449589,0.00158,sigmoid,0.005131,0.94541,34536
21.248733,0.780516,0.011282,rbf,0.00163,0.902104,34536
0.990223,-0.488467,0.005614,poly,0.020425,0.949985,34536
2.252719,0.01784,0.032414,rbf,0.000077,0.89448,34536
18405.390147,-0.88529,0.044089,rbf,0.000072,0.891735,34536
4.737787,-0.447487,0.013775,sigmoid,0.001225,0.931991,34536
0.053161,0.302353,0.003444,rbf,0.000021,0.944495,34536
32.648003,-0.585801,0.006636,sigmoid,0.000728,0.942665,34536
24.779753,-0.527172,0.001774,sigmoid,0.00003,0.947545,34536
0.165629,-0.915898,0.000034,rbf,0.000029,0.967368,34536
121.034544,0.028156,0.924274,rbf,0.000143,0.89082,34536
287.117374,0.468698,0.033923,rbf,0.000202,0.892955,34536
1.046964,-0.175845,0.903505,poly,0.002891,0.964013,34536
0.194371,0.323763,0.097229,poly,0.002444,0.963099,34536
9.790917,0.601639,0.036043,poly,0.006067,0.963708,34536
159.682522,0.18779,0.028468,sigmoid,0.000021,0.909424,34536
6605.816713,-0.457444,0.000072,sigmoid,0.016298,0.965538,34536
56.615876,-0.709219,0.011367,sigmoid,0.000192,0.932601,34536
0.074335,-0.667605,0.009603,sigmoid,0.03275,0.957914,34536
0.154639,0.710464,0.023024,sigmoid,0.001464,0.94724,34536
2.761036,-0.82237,0.000999,sigmoid,0.070243,0.969503,34536
2.848058,-0.36428,0.002096,sigmoid,0.000362,0.960659,34536
2.241355,-0.546438,0.000219,sigmoid,0.000125,0.972553,34536
0.078153,-0.210427,0.0004,sigmoid,0.083826,0.967978,34536
8786.955682,-0.993108,1.476147,poly,0.008304,0.927112,34536
0.148109,0.066599,0.007989,sigmoid,0.00014,0.955474,34536
3.135332,0.352737,0.001095,rbf,0.016344,0.967978,34536
2.316183,-0.713909,0.001626,sigmoid,0.001297,0.965538,34536
3588.816416,0.886891,0.00006,rbf,0.000965,0.965538,34536
0.124227,0.444845,0.036576,rbf,0.01028,0.89448,34536
158.363671,0.109537,5.327102,poly,0.000773,0.918878,34536
0.407409,0.69668,1.011463,rbf,0.02902,0.89143,34536
27536.302289,-0.535978,0.038604,rbf,0.000013,0.891735,34536
512.395608,-0.210346,0.0007,poly,0.016049,0.860018,34536
67.65453,-0.479434,0.000046,rbf,0.000693,0.971028,34536
7511.244474,0.397154,0.711121,rbf,0.000134,0.890515,34536
96.897022,0.527555,0.000663,rbf,0.000012,0.964013,34536
157.64163,-0.803591,0.001875,rbf,0.003823,0.945715,34536
32.037804,0.863563,0.01942,poly,0.001759,0.960964,34536
5.641661,-0.616502,0.000294,rbf,0.00549,0.973468,34536
0.103791,-0.453596,0.897079,sigmoid,0.001336,0.860018,34536
14.327842,0.163309,0.002807,sigmoid,0.001171,0.887834,34537
6.984078,-0.836674,0.002088,rbf,0.000226,0.954229,34537
3.92269,-0.231764,0.011489,rbf,0.021513,0.965717,34537
29998.534502,0.408627,0.000032,poly,0.021575,0.950611,34537
18.83883,0.548881,0.010386,poly,0.000011,0.969064,34537
1.383147,-0.279893,0.001156,sigmoid,0.00141,0.935233,34537
306.247177,0.307849,0.013236,rbf,0.000017,0.97033,34537
0.10227,-0.56231,0.144332,poly,0.000853,0.967074,34537
0.511698,-0.479356,0.003797,sigmoid,0.000891,0.935323,34537
1468.477999,0.04954,0.000259,poly,0.036721,0.949163,34537
1.90272,-0.922871,0.000267,sigmoid,0.00156,0.921845,34537
18.831909,-0.769057,0.068188,rbf,0.0046,0.973587,34537
4.101595,0.168948,0.00243,rbf,0.003156,0.95251,34537
14494.259018,-0.15185,0.000049,poly,0.049575,0.933514,34537
0.592859,0.491712,0.000083,poly,0.003366,0.922388,34537
870.018078,0.174635,0.038665,poly,0.017305,0.965445,34537
22.502168,0.884938,0.264939,rbf,0.035399,0.929625,34537
55.081575,0.756642,0.098131,rbf,0.000012,0.970963,34537
0.052614,-0.161081,1.655859,sigmoid,0.000377,0.556943,34537
40.121377,0.731018,3.439555,sigmoid,0.000031,0.556943,34537
9812.626304,0.5297,1.025541,sigmoid,0.075014,0.557123,34537
0.471043,-0.370402,0.00004,rbf,0.001265,0.924559,34537
0.058243,-0.978841,0.1318,rbf,0.001072,0.906649,34537
95.776559,0.877386,0.057875,rbf,0.01408,0.97422,34537
9708.109168,-0.461868,0.000036,rbf,0.076625,0.948801,34537
0.063134,0.999812,0.097254,sigmoid,0.000103,0.661692,34537
0.196084,0.994559,1.901143,sigmoid,0.060899,0.556943,34537
0.125915,0.106351,0.58804,poly,0.001815,0.965445,34537
0.350248,0.544059,0.022427,poly,0.003937,0.967888,34537
0.357102,0.955761,0.001178,sigmoid,0.005389,0.919313,34537
2.007018,0.276657,0.000042,poly,0.009541,0.911443,34537
0.227332,-0.075808,0.000627,poly,0.000059,0.903483,34537
5.133354,0.928456,1.145042,rbf,0.013218,0.855993,34537
14432.117944,0.220122,0.003685,rbf,0.000436,0.967888,34537
115.559186,0.795006,0.364685,rbf,0.003268,0.878788,34537
1.743237,-0.835754,0.49978,poly,0.019248,0.959656,34537
0.89313,0.874849,0.742112,sigmoid,0.00094,0.556943,34537
7.752115,-0.576863,0.003442,poly,0.000283,0.564993,34537
1.124692,0.986934,0.196351,rbf,0.000054,0.941113,34537
0.240177,-0.412313,0.003277,poly,0.017146,0.8436,34537
548.850832,0.201084,0.512388,sigmoid,0.00004,0.556943,34537
441.3643,0.186678,0.001296,sigmoid,0.011284,0.902307,34537
27046.733663,-0.549172,0.000077,rbf,0.000529,0.960289,34537
14.515938,0.379794,1.93447,rbf,0.060665,0.855993,34537
3.628595,-0.068959,0.168453,poly,0.000021,0.937947,34537
14447.771786,0.96743,4.861117,sigmoid,0.000946,0.556943,34537
20059.903361,0.188986,0.001893,sigmoid,0.001311,0.895522,34537
236.878642,0.137623,0.000195,poly,0.005861,0.934419,34537
0.254331,0.827993,1.466866,poly,0.000017,0.965536,34537
17.580125,0.353338,0.392782,sigmoid,0.006315,0.557666,34537
0.206202,0.600203,2.806828,sigmoid,0.000811,0.556943,34537
1728.79366,-0.387077,6.247139,sigmoid,0.000025,0.556943,34537
4.695751,-0.566712,0.105047,poly,0.001236,0.966893,34537
2226.264966,0.029289,0.000127,poly,0.000047,0.923202,34537
2.395007,0.99184,1.386489,sigmoid,0.050401,0.556943,34537
36.840858,-0.151021,0.267837,poly,0.022363,0.966893,34537
0.045684,0.812416,0.000492,sigmoid,0.05387,0.914247,34537
2.01045,-0.476665,0.049957,sigmoid,0.017165,0.553505,34537
1.200294,-0.585461,0.000178,rbf,0.000116,0.926368,34537
0.051773,-0.912198,0.000742,poly,0.019926,0.924469,34537
22.66731,0.680915,0.168101,sigmoid,0.000032,0.571325,34537
572.380511,0.43776,0.286625,sigmoid,0.000045,0.555676,34537
11.651845,0.144612,0.000075,poly,0.004134,0.920669,34537
0.2138,0.10183,0.013845,poly,0.000048,0.937585,34537
18532.438261,-0.327336,0.000082,rbf,0.000073,0.960199,34537
40.064587,0.028652,6.031017,rbf,0.001233,0.855993,34537
1882.899121,0.892837,0.000599,rbf,0.00067,0.964179,34537
18351.692166,0.294322,0.051425,poly,0.01622,0.965355,34537
5120.530963,0.889832,0.0001,rbf,0.001348,0.955586,34537
0.802098,0.827277,0.000293,poly,0.000424,0.931162,34537
15.95782,-0.204803,0.28689,rbf,0.005007,0.923112,34537
138.10299,0.789309,0.001541,poly,0.05142,0.964993,34537
303.96704,-0.737626,0.000456,rbf,0.061743,0.956671,34537
7.386056,-0.284921,0.000031,rbf,0.022372,0.926549,34537
0.089028,0.603744,0.000052,rbf,0.064089,0.916689,34537
3.109084,0.757206,0.028705,rbf,0.001681,0.971325,34537
0.049836,-0.296512,1.85371,sigmoid,0.000745,0.556943,34537
0.081179,-0.262855,0.004648,poly,0.038375,0.931253,34537
0.127765,0.740055,0.003964,sigmoid,0.000225,0.919765,34537
96.758022,-0.159503,3.09506,rbf,0.000045,0.855993,34537
5586.131208,-0.368701,0.000695,poly,0.00451,0.862415,34537
0.828443,-0.756021,0.151457,poly,0.002504,0.937585,34537
777.237677,0.48627,0.027512,rbf,0.002368,0.972682,34537
0.821972,-0.039069,0.332349,sigmoid,0.001555,0.557304,34537
88.660424,0.557048,0.019669,poly,0.001997,0.966531,34537
28696.536396,-0.166189,0.032759,poly,0.000071,0.965355,34537
8.234596,0.34884,0.000231,poly,0.001073,0.920398,34537
70.453232,0.476316,0.000449,rbf,0.000575,0.95043,34537
4.181061,0.508686,0.360416,poly,0.001498,0.959385,34537
0.068214,-0.298604,0.000542,rbf,0.077255,0.920579,34537
1914.764787,0.059584,1.086758,poly,0.080727,0.966169,34537
3.052502,0.618413,0.000033,poly,0.000011,0.919132,34537
51.730437,0.575098,0.00226,rbf,0.000089,0.962008,34537
74.878587,0.271175,0.574782,sigmoid,0.000012,0.556943,34537
0.128308,0.976041,0.537192,rbf,0.038707,0.855993,34537
144.544391,-0.410396,0.002198,poly,0.000292,0.835188,34537
4.527637,-0.307944,0.003291,sigmoid,0.000039,0.912438,34537
1.469068,-0.088305,0.000361,rbf,0.000587,0.933243,34537
0.11585,-0.193139,0.026624,rbf,0.000477,0.94844,34537
9.417002,0.046953,0.579919,sigmoid,0.000063,0.557123,34537
197.992766,0.584676,7.509805,rbf,0.000013,0.855993,34537
1650.523577,-0.996427,0.003303,rbf,0.000053,0.968159,34537
0.171738,0.482012,0.036631,rbf,0.000942,0.9564,34537
1.446016,-0.697732,0.002119,sigmoid,0.000525,0.939303,34537
0.082429,-0.720619,0.000052,sigmoid,0.000293,0.910357,34537
5091.439308,0.82305,0.000138,sigmoid,0.004644,0.913885,34537
194.341814,-0.261143,1.205979,rbf,0.000386,0.855993,34537
13001.766584,-0.914158,0.000317,poly,0.000346,0.938037,34537
2.049259,0.241232,0.271772,rbf,0.000026,0.92881,34537
0.275356,0.072717,3.898801,sigmoid,0.014623,0.556943,34537
0.078415,0.921779,0.000053,rbf,0.072857,0.918137,34537
0.172369,-0.044492,0.000102,sigmoid,0.096033,0.913795,34537
0.564143,0.214479,0.001732,sigmoid,0.003434,0.928358,34537
590.887741,0.039691,0.000038,poly,0.000034,0.937856,34537
21.217118,0.470517,0.000147,rbf,0.065008,0.939394,34537
256.177208,0.413441,0.004644,rbf,0.024468,0.967436,34537
3347.378849,-0.25811,0.000162,poly,0.041925,0.893804,34537
223.480608,-0.519705,0.180812,sigmoid,0.009075,0.557576,34537
68.709787,0.17726,2.347198,poly,0.006838,0.965988,34537
0.322475,0.318232,0.005159,sigmoid,0.004658,0.876888,34537
96.381501,-0.194612,0.668573,poly,0.037279,0.966621,34537
0.155585,-0.283349,3.831842,sigmoid,0.00031,0.556943,34537
1422.834314,-0.920594,0.582147,rbf,0.020461,0.855993,34537
0.834942,0.401657,0.000125,sigmoid,0.027952,0.919584,34537
4.251506,-0.111608,0.008347,rbf,0.002361,0.963455,34537
8.634035,-0.91471,0.000512,poly,0.000462,0.938308,34537
0.89227,-0.268944,0.655275,sigmoid,0.005266,0.534238,34537
211.036121,-0.745679,0.51854,sigmoid,0.000042,0.556943,34537
14.524717,-0.359513,0.001868,rbf,0.019236,0.956038,34537
14637.713502,0.749181,0.067983,sigmoid,0.073156,0.556943,34537
0.19706,0.134019,3.842891,poly,0.099621,0.966712,34537
0.215058,-0.064687,1.126861,rbf,0.008918,0.855993,34537
56.491433,0.162697,0.096225,poly,0.006544,0.965536,34537
463.868828,0.454955,0.000218,rbf,0.001697,0.952058,34537
0.344525,-0.579399,0.001035,rbf,0.00006,0.930258,34537
91.904092,-0.065267,0.041147,poly,0.000016,0.967074,34537
65.787399,-0.923984,0.000047,rbf,0.011443,0.939123,34537
37.456252,-0.787193,0.000315,sigmoid,0.039416,0.939846,34537
3.081137,0.359726,0.003218,rbf,0.000148,0.954229,34537
89.27884,0.588457,0.231531,sigmoid,0.01063,0.558752,34537
5.286102,-0.809825,0.0005,sigmoid,0.000342,0.93659,34537
29472.171386,-0.960921,0.46937,sigmoid,0.024776,0.557033,34537
0.040986,-0.331917,0.012183,rbf,0.002982,0.935142,34537
68.045527,0.519524,0.092802,poly,0.000173,0.959837,34537
917.694439,-0.49324,0.000087,poly,0.037459,0.872456,34537
0.041268,-0.11566,0.613343,sigmoid,0.000163,0.53469,34537
0.647371,0.750022,0.034322,rbf,0.044137,0.967888,34537
9.968512,-0.537529,0.131015,rbf,0.000587,0.965355,34537
130.661626,-0.058863,0.06775,rbf,0.094782,0.973587,34537
3317.623366,-0.675383,0.636632,sigmoid,0.006787,0.556943,34537
12172.715675,-0.95485,0.000082,rbf,0.000489,0.958299,34537
9725.957689,-0.157796,0.503412,poly,0.006248,0.936952,34537
4.437933,-0.574512,0.000315,poly,0.033503,0.926187,34537
995.195112,-0.33019,6.728716,sigmoid,0.000756,0.556943,34537
2.831504,-0.091575,0.000317,rbf,0.001155,0.937404,34537
0.081089,-0.338507,0.003698,rbf,0.000028,0.929715,34537
20370.853095,0.005557,0.368784,rbf,0.000023,0.879059,34537
0.553292,0.660641,0.050589,poly,0.02198,0.937675,34537
0.208781,0.692553,0.00008,sigmoid,0.000157,0.910357,34537
36.031986,-0.873191,0.00012,poly,0.004118,0.871913,34537
0.570169,0.951036,0.000219,rbf,0.000022,0.921664,34537
142.115836,-0.674123,0.030314,sigmoid,0.006434,0.56246,34537
2783.606246,0.777667,0.372111,sigmoid,0.00015,0.55649,34537
9.362523,-0.371328,2.748524,rbf,0.005586,0.855993,34537
170.262832,-0.858438,0.059921,rbf,0.000017,0.973858,34537
1.981547,-0.694066,0.000218,poly,0.000101,0.926549,34537
46.748515,0.877702,0.765811,poly,0.000058,0.965626,34537
0.265743,-0.348344,0.09147,rbf,0.005312,0.963908,34537
2.317073,-0.449587,0.008301,rbf,0.000067,0.961104,34537
0.150778,-0.109182,0.072863,rbf,0.055347,0.96038,34537
0.267697,-0.420268,0.000085,poly,0.000073,0.910267,34537
1220.914975,0.498424,0.137275,rbf,0.013288,0.963817,34537
0.998423,-0.216688,0.000928,poly,0.004022,0.840434,34537
9173.842863,0.376929,0.013214,poly,0.001653,0.938399,34537
21019.592403,-0.179405,0.000037,poly,0.00282,0.911443,34537
0.036487,-0.765111,0.005232,rbf,0.01912,0.925735,34537
0.050401,-0.917446,1.958072,poly,0.000024,0.961375,34537
0.568538,0.272855,0.000165,rbf,0.009502,0.919674,34537
3862.008195,0.217751,0.004867,rbf,0.001105,0.968792,34537
64.42176,-0.884115,0.000092,sigmoid,0.011944,0.938037,34537
372.903008,0.914174,0.124852,sigmoid,0.016574,0.568521,34537
0.313705,-0.852746,0.004084,rbf,0.00009,0.943284,34537
8420.677604,-0.18698,0.000035,rbf,0.000035,0.946992,34537
0.206312,0.173926,0.067338,sigmoid,0.00964,0.677612,34537
3545.363248,-0.510454,0.01855,rbf,0.019856,0.971506,34537
0.218021,-0.112813,0.000065,sigmoid,0.064249,0.9128,34537
122.066507,-0.511559,0.002235,rbf,0.001383,0.964541,34537
5967.704042,0.988536,0.003247,sigmoid,0.002013,0.866667,34537
0.376909,0.901106,0.000045,poly,0.072598,0.927001,34537
6755.849661,0.208856,0.001689,rbf,0.004599,0.966893,34537
12095.367084,0.775081,0.000518,sigmoid,0.001175,0.901583,34537
11.994568,0.143315,0.000113,rbf,0.000011,0.937766,34537
70.422059,0.646721,0.000345,poly,0.000484,0.94654,34537
5026.363281,0.417269,0.030916,rbf,0.000018,0.972411,34537
6204.623934,-0.595617,0.089878,rbf,0.000956,0.972049,34537
0.045458,0.841645,0.018217,sigmoid,0.003376,0.840977,34537
0.400632,-0.130339,0.007314,rbf,0.000759,0.949977,34537
0.073462,-0.27282,7.553153,sigmoid,0.001058,0.556943,34537
0.148004,-0.800193,3.24731,poly,0.000027,0.937675,34537
11852.36614,0.518996,0.000267,poly,0.095519,0.963455,34537
3350.097692,-0.759154,0.06192,sigmoid,0.002026,0.558028,34537
12.703674,-0.315424,1.80402,rbf,0.000054,0.855993,34537
0.670785,0.152869,0.076415,sigmoid,0.001392,0.594754,34537
2.19058,0.869979,3.759836,sigmoid,0.018555,0.556943,34537
189.44031,0.312551,0.000289,sigmoid,0.016789,0.931615,34537
21258.172347,-0.692008,0.082275,rbf,0.000572,0.972773,34537
0.093248,0.856711,1.713874,sigmoid,0.06396,0.556943,34537
272.422524,0.796666,0.007921,rbf,0.013417,0.970692,34537
0.034182,-0.901729,0.000097,rbf,0.000043,0.910357,34537
132.176894,-0.117871,0.064337,poly,0.073863,0.966531,34537
0.120011,-0.036079,0.009005,poly,0.021328,0.944731,34537
843.955593,-0.770935,0.007623,rbf,0.000012,0.969607,34537
15.693396,-0.231057,0.003735,sigmoid,0.00001,0.896336,34537
67.845414,0.189419,0.000423,rbf,0.00035,0.948711,34537
18357.543661,0.882486,0.000109,sigmoid,0.008958,0.911986,34537
2597.77081,-0.341468,0.028111,sigmoid,0.018811,0.564179,34537
3.308713,-0.553062,0.007422,sigmoid,0.000116,0.86739,34537
10844.784544,-0.038106,0.000472,sigmoid,0.000691,0.906649,34537
192.91996,-0.788615,0.040444,rbf,0.000011,0.973406,34537
9.226459,0.163513,0.173559,rbf,0.052633,0.950249,34537
1008.546496,0.970126,0.000801,rbf,0.00006,0.963998,34537
4.097015,0.685244,0.002341,poly,0.000173,0.959204,34537
24976.674554,0.35717,0.174252,rbf,0.058917,0.949525,34537
0.220468,0.784877,0.039305,rbf,0.000043,0.958752,34537
3901.331542,0.896576,0.271137,poly,0.000011,0.966441,34537
12.778934,-0.830051,0.000375,sigmoid,0.000327,0.938942,34537
22.148219,-0.548348,1.07861,sigmoid,0.001483,0.545907,34537
226.118712,0.513626,0.000919,sigmoid,0.00009,0.904025,34537
5.532993,-0.741933,0.922016,sigmoid,0.000023,0.534781,34537
0.11393,0.965216,0.522993,rbf,0.068332,0.855993,34537
524.814879,0.343702,3.290383,rbf,0.000158,0.855993,34537
0.111636,0.261354,7.784456,sigmoid,0.000137,0.556943,34537
48.623114,-0.760745,0.526546,rbf,0.017242,0.855993,34537
2.953729,-0.844223,0.000978,rbf,0.000278,0.940841,34537
461.020371,-0.660444,0.000671,poly,0.035667,0.869019,34537
0.033726,-0.803307,0.000483,sigmoid,0.070178,0.916689,34537
0.591245,0.415267,0.000727,poly,0.001712,0.921483,34537
2358.43439,0.963857,0.00014,rbf,0.017996,0.955224,34537
1.482516,-0.929495,0.008308,sigmoid,0.005107,0.876255,34537
0.170135,-0.381353,0.000879,rbf,0.000481,0.921755,34537
0.339611,-0.325075,0.026301,poly,0.052564,0.967074,34537
7.709875,0.929759,0.022658,poly,0.00013,0.966983,34537
131.486852,0.220925,0.002214,rbf,0.000017,0.964993,34537
1.400013,-0.101612,0.005932,poly,0.087878,0.95251,34537
0.273364,0.737291,0.055546,sigmoid,0.001336,0.673994,34537
4064.630986,0.713867,7.945685,sigmoid,0.000057,0.556943,34537
21454.547035,0.510327,0.003815,rbf,0.094164,0.967074,34537
12.561168,-0.838248,0.004068,sigmoid,0.08969,0.945183,34537
3.328893,0.133986,0.601402,sigmoid,0.000091,0.557214,34537
1079.879966,0.240252,0.010557,sigmoid,0.027422,0.812573,34537
0.04856,0.426941,0.137966,poly,0.000026,0.990741,34538
10.52411,0.598933,0.077567,poly,0.067265,0.990741,34538
17.414848,-0.323633,0.000981,poly,0.000385,0.946296,34538
2535.21448,-0.143517,0.239095,poly,0.098629,0.983333,34538
0.031598,-0.563457,0.551806,sigmoid,0.000048,0.138889,34538
24187.316425,-0.339818,0.006544,rbf,0.001329,0,34538
2.657096,-0.435322,0.001448,sigmoid,0.002928,0.324074,34538
5.883803,-0.259812,0.002532,sigmoid,0.000158,0.196296,34538
27418.204945,0.732744,4.375789,sigmoid,0.000319,0.138889,34538
6606.492062,0.569175,0.000489,sigmoid,0.00002,0.236111,34538
7.851671,0.831413,0.05155,poly,0.004957,0.990741,34538
360.879627,-0.254815,0.000036,sigmoid,0.000174,0.993519,34538
0.227049,0.067572,0.000201,sigmoid,0.000367,0.819444,34538
17834.516675,0.927084,0.000072,sigmoid,0.000036,0.994444,34538
7.69822,0.325149,1.345236,rbf,0.000112,0.138889,34538
5596.279159,0.988924,0.00665,poly,0.000032,0.993519,34538
0.048969,-0.478054,4.906587,poly,0.000077,0.984259,34538
1239.718474,0.167866,0.001428,sigmoid,0.003721,0.109259,34538
2748.237936,0.840831,0.001943,sigmoid,0.000075,0.199074,34538
6228.50237,0.958818,0.002676,sigmoid,0.007772,0.19537,34538
109.534483,-0.874981,0.000097,sigmoid,0.000015,0.991667,34538
17.718834,-0.038639,0.030617,sigmoid,0.023662,0.134259,34538
0.337059,-0.716283,0.04692,rbf,0.005725,0.138889,34538
678.156888,0.461446,0.000359,poly,0.000023,0.989815,34538
25.150691,0.269943,0.000537,rbf,0.061255,0.934259,34538
1264.204112,0.011442,0.000154,rbf,0.00003,0.991667,34538
0.04642,-0.558868,0.465782,sigmoid,0.005073,0.12963,34538
423.801601,0.74932,0.93578,sigmoid,0.000012,0.12963,34538
331.889775,0.341844,0.0007,sigmoid,0.000163,0.152778,34538
5135.341172,-0.299363,0.001599,rbf,0.000273,0.818519,34538
19.053001,0.290096,0.000755,rbf,0.009784,0.889815,34538
0.142449,0.184516,0.102131,sigmoid,0.018925,0.134259,34538
1.381469,-0.85488,0.715699,poly,0.000073,0.972222,34538
11.153863,0.856145,0.001062,poly,0.000584,0.969444,34538
0.836179,0.991408,0.081633,rbf,0.000022,0.134259,34538
0.074876,0.794944,0.000805,sigmoid,0.001056,0.301852,34538
3296.158537,0.457174,0.000524,sigmoid,0.00026,0.222222,34538
0.134436,-0.183341,0.273066,rbf,0.034365,0.12963,34538
9.079926,0.944703,0.000106,rbf,0.000303,0.992593,34538
10.677427,0.105338,0.012271,sigmoid,0.006584,0.134259,34538
14.850855,0.536178,0.001038,poly,0.000336,0.989815,34538
0.33673,0.302533,7.337679,rbf,0.00624,0.134259,34538
0.403193,0.405521,0.386909,sigmoid,0.000021,0.134259,34538
282.505619,0.804201,0.07789,sigmoid,0.000096,0.138889,34538
0.164848,0.319982,1.619558,rbf,0.000533,0.138889,34538
106.75975,0.56115,0.000182,poly,0.000025,0.984259,34538
9118.314177,-0.672641,0.000122,sigmoid,0.000021,0.991667,34538
16.739484,0.960227,0.000204,poly,0.008454,0.993519,34538
8099.112818,-0.331079,0.00005,sigmoid,0.003268,0.993519,34538
380.428539,-0.161226,0.040445,rbf,0.013017,0.138889,34538
15.085886,0.1669,0.001479,rbf,0.029976,0.828704,34538
44.153259,-0.928347,0.00105,poly,0.001991,0.988889,34538
0.407616,-0.34977,0.002889,rbf,0.004443,0.355556,34538
42.18962,0.153077,0.127418,rbf,0.000027,0.138889,34538
1.842497,0.862786,0.098033,rbf,0.031204,0.138889,34538
0.129412,-0.079672,0.047171,rbf,0.042521,0.138889,34538
3747.231514,-0.460508,0.200913,sigmoid,0.018194,0.138889,34538
18225.648097,-0.503999,2.125689,poly,0.091958,0.990741,34538
0.270691,0.765888,0.06709,sigmoid,0.060881,0.138889,34538
0.158114,-0.067555,0.023689,rbf,0.000918,0.138889,34538
5.609489,0.430367,0.000111,poly,0.002477,0.990741,34538
37.20378,0.213059,0.113919,sigmoid,0.000539,0.138889,34538
26327.393909,-0.802495,0.045524,poly,0.003993,0.972222,34538
0.378885,0.433303,0.746164,sigmoid,0.013018,0.138889,34538
0.104248,0.231972,0.363779,poly,0.005139,0.985185,34538
47.800018,-0.236611,2.19238,poly,0.000018,0.951852,34538
549.824502,0.915199,0.259723,poly,0.081957,0.951852,34538
2366.486288,-0.765785,0.172435,rbf,0.000771,0.138889,34538
12735.637439,0.175658,0.000102,rbf,0.00054,0.992593,34538
9261.575476,-0.583571,0.205397,rbf,0.000859,0.138889,34538
13905.588434,-0.646968,2.548365,poly,0.050549,0.993519,34538
5.02634,0.901717,0.00005,sigmoid,0.000072,0.831481,34538
752.370739,-0.342508,0.000156,sigmoid,0.000346,0.994444,34538
0.164065,0.134495,0.000051,sigmoid,0.00109,0.787037,34538
4140.978416,0.301462,0.002319,rbf,0.000665,0.787963,34538
1.304191,-0.824637,0.000924,rbf,0.000493,0.865741,34538
2.484202,-0.4683,0.000226,poly,0.000027,0.986111,34538
61.31478,-0.8828,0.341352,poly,0.00002,0.990741,34538
43.881337,-0.645121,0.003882,poly,0.008632,0.993519,34538
0.340181,0.868784,0.118356,sigmoid,0.021498,0.12963,34538
2170.06283,0.493206,0.001282,sigmoid,0.004799,0.113889,34538
0.28465,-0.944372,0.142466,poly,0.000197,0.990741,34538
0.084517,0.805745,0.014573,rbf,0.0026,0.12963,34538
1.137017,0.897961,3.4317,poly,0.000031,0.993519,34538
1117.229311,0.935341,0.000049,poly,0.00057,0.991667,34538
567.705936,0.761986,0.002575,poly,0.000458,0.985185,34538
70.305583,-0.407471,0.007552,sigmoid,0.003114,0.138889,34538
788.986271,-0.1083,0.000118,rbf,0.038147,0.992593,34538
96.226722,-0.185734,0.070905,sigmoid,0.00001,0.138889,34538
4265.72674,0.42066,0.351504,poly,0.006804,0.95463,34538
0.701832,0.876968,0.033082,rbf,0.000068,0.138889,34538
99.737325,0.16281,0.000426,rbf,0.022608,0.952778,34538
4710.799886,0.368212,0.222939,sigmoid,0.016455,0.134259,34538
1374.924248,0.775645,0.000449,poly,0.025596,0.985185,34538
12679.863727,-0.622461,0.002994,sigmoid,0.00004,0.203704,34538
